id,location_id,date,weather,max_temp_c,min_temp_c,avg_temp_c,precipitation_mm,humidity_pct,wind_speed_mps
2295,3,2023-04-16,雨,12.5,1.7,7.1,7.5,82.1,3.2
2296,4,2023-04-16,雨,16.3,5.2,10.8,8.8,89.6,2.8
2297,1,2023-04-17,曇り,21.3,10.2,15.8,0.0,63.8,2.8
2298,2,2023-04-17,曇り,20.9,10.0,15.4,0.0,63.9,2.4
2299,3,2023-04-17,曇り,14.9,4.1,9.5,0.0,68.3,2.7
2300,4,2023-04-17,晴れ,18.3,7.4,12.9,0.0,52.6,1.4
2301,1,2023-04-18,晴れ,20.4,9.3,14.8,0.0,56.6,1.4
2302,2,2023-04-18,曇り,18.9,8.2,13.5,0.0,53.6,2.3
2303,3,2023-04-18,晴れ,14.2,3.5,8.8,0.0,45.4,2.1
2304,4,2023-04-18,晴れ,17.6,6.7,12.2,0.0,51.3,1.9
2305,1,2023-04-19,晴れ,19.7,8.8,14.2,0.0,46.1,1.5
2306,2,2023-04-19,晴れ,21.3,10.2,15.8,0.0,44.6,2.5
2307,3,2023-04-19,曇り,16.4,5.2,10.8,0.0,70.6,2.6
2308,4,2023-04-19,晴れ,14.3,4.0,9.2,0.0,64.6,3.5
2309,1,2023-04-20,曇り,21.4,10.2,15.8,0.0,63.5,1.3
2310,2,2023-04-20,曇り,20.3,9.5,14.9,0.0,65.2,2.4
2311,3,2023-04-20,晴れ,14.9,4.1,9.5,0.0,59.4,3.1
2312,4,2023-04-20,曇り,17.7,6.8,12.2,0.0,68.3,2.2
2313,1,2023-04-21,雨,21.2,10.5,15.8,2.0,89.1,3.9
2314,2,2023-04-21,雨,21.6,11.0,16.3,11.3,79.6,2.4
2315,3,2023-04-21,雨,17.8,6.9,12.4,15.3,84.4,3.8
2316,4,2023-04-21,雨,18.8,8.2,13.5,2.6,77.5,3.6
2317,1,2023-04-22,曇り,18.9,8.4,13.6,0.0,69.5,3.3
2318,2,2023-04-22,晴れ,21.8,10.9,16.4,0.0,51.7,1.9
2319,3,2023-04-22,曇り,16.0,5.2,10.6,0.0,59.4,1.1
2320,4,2023-04-22,晴れ,20.5,9.3,14.9,0.0,51.8,3.1
2321,1,2023-04-23,曇り,21.2,10.5,15.8,0.0,73.9,1.3
2322,2,2023-04-23,曇り,22.2,11.4,16.8,0.0,63.3,4.4
2323,3,2023-04-23,曇り,14.2,4.0,9.1,0.0,80.6,2.5
2324,4,2023-04-23,晴れ,19.9,8.9,14.4,0.0,56.4,1.3
2325,1,2023-04-24,雨,20.8,10.2,15.5,6.2,80.2,3.6
2326,2,2023-04-24,雨,23.0,12.0,17.5,1.0,89.3,4.2
2327,3,2023-04-24,雨,18.5,7.5,13.0,12.5,87.6,2.1
2328,4,2023-04-24,雨,19.6,8.8,14.2,69.8,81.8,2.9
2329,1,2023-04-25,晴れ,22.1,11.4,16.8,0.0,65.5,2.9
2330,2,2023-04-25,晴れ,22.4,11.7,17.0,0.0,58.3,3.0
2331,3,2023-04-25,曇り,18.4,7.5,12.9,0.0,70.7,2.2
2332,4,2023-04-25,曇り,19.7,9.0,14.3,0.0,64.5,1.4
2333,1,2023-04-26,曇り,22.5,11.7,17.1,0.0,73.2,2.6
2334,2,2023-04-26,晴れ,21.9,11.3,16.6,0.0,55.4,5.2
2335,3,2023-04-26,晴れ,19.4,8.3,13.8,0.0,60.7,3.8
2336,4,2023-04-26,曇り,19.6,8.9,14.2,0.0,60.6,1.8
2337,1,2023-04-27,晴れ,20.5,9.8,15.2,0.0,54.6,3.4
2338,2,2023-04-27,曇り,20.2,9.7,14.9,0.0,63.9,1.1
2339,3,2023-04-27,晴れ,15.9,5.2,10.6,0.0,52.3,3.2
2340,4,2023-04-27,曇り,18.7,8.0,13.3,0.0,70.0,1.8
2341,1,2023-04-28,雨,20.7,10.2,15.4,0.5,89.1,2.8
2342,2,2023-04-28,雨,21.6,11.1,16.4,5.8,84.6,4.1
2343,3,2023-04-28,雨,18.2,7.4,12.8,3.9,85.3,5.2
2344,4,2023-04-28,雨,20.1,9.3,14.7,7.7,82.0,3.3
2345,1,2023-04-29,雨,22.3,11.9,17.1,11.5,84.8,2.3
2346,2,2023-04-29,雨,22.5,12.2,17.4,0.5,86.2,2.2
2347,3,2023-04-29,雨,16.1,6.0,11.1,15.5,77.8,2.7
2348,4,2023-04-29,雨,21.4,10.7,16.0,8.7,71.1,3.9
2349,1,2023-04-30,曇り,21.5,11.4,16.4,0.0,67.3,2.9
2350,2,2023-04-30,晴れ,24.6,13.9,19.2,0.0,55.8,2.6
2351,3,2023-04-30,晴れ,17.7,7.4,12.6,0.0,51.4,1.8
2352,4,2023-04-30,晴れ,20.8,10.3,15.6,0.0,61.2,2.0
2353,1,2023-05-01,雨,21.5,10.9,16.2,0.5,86.2,4.1
2354,2,2023-05-01,雨,22.4,11.8,17.1,0.5,83.3,1.8
2355,3,2023-05-01,雨,18.6,7.8,13.2,6.7,87.2,3.1
2356,4,2023-05-01,雨,20.2,9.5,14.8,39.5,83.7,1.5
2357,1,2023-05-02,曇り,23.9,13.2,18.5,0.0,77.4,3.3
2358,2,2023-05-02,曇り,24.8,14.1,19.4,0.0,63.7,2.6
2359,3,2023-05-02,晴れ,19.0,8.4,13.7,0.0,49.9,2.0
2360,4,2023-05-02,晴れ,20.9,10.4,15.6,0.0,47.4,1.9
2361,1,2023-05-03,晴れ,24.5,14.0,19.2,0.0,52.1,3.6
2362,2,2023-05-03,曇り,22.8,12.8,17.8,0.0,71.1,3.2
2363,3,2023-05-03,晴れ,16.1,6.4,11.2,0.0,54.7,2.7
2364,4,2023-05-03,曇り,21.4,11.1,16.2,0.0,65.3,0.8
2365,1,2023-05-04,晴れ,23.0,12.5,17.8,0.0,56.3,2.4
2366,2,2023-05-04,曇り,23.6,13.1,18.4,0.0,66.3,3.8
2367,3,2023-05-04,曇り,17.9,7.5,12.7,0.0,66.4,0.2
2368,4,2023-05-04,晴れ,18.8,8.7,13.8,0.0,56.4,2.4
2369,1,2023-05-05,晴れ,21.8,11.7,16.8,0.0,61.4,3.8
2370,2,2023-05-05,晴れ,23.5,13.1,18.3,0.0,61.6,2.8
2371,3,2023-05-05,曇り,17.8,7.6,12.7,0.0,75.3,1.3
2372,4,2023-05-05,晴れ,18.3,8.5,13.4,0.0,51.5,1.1
2373,1,2023-05-06,曇り,24.0,13.9,18.9,0.0,59.2,1.5
2374,2,2023-05-06,晴れ,23.8,13.8,18.8,0.0,56.4,4.3
2375,3,2023-05-06,曇り,20.2,9.9,15.1,0.0,65.8,3.2
2376,4,2023-05-06,晴れ,21.5,11.5,16.5,0.0,54.6,1.2
2377,1,2023-05-07,曇り,23.3,13.1,18.2,0.0,79.4,3.0
2378,2,2023-05-07,曇り,23.5,13.4,18.4,0.0,72.1,3.0
2379,3,2023-05-07,曇り,18.4,8.2,13.3,0.0,57.7,1.6
2380,4,2023-05-07,曇り,20.4,10.3,15.3,0.0,68.8,3.3
2381,1,2023-05-08,晴れ,24.8,14.3,19.6,0.0,56.6,1.6
2382,2,2023-05-08,晴れ,26.3,15.6,20.9,0.0,52.0,3.4
2383,3,2023-05-08,曇り,16.8,7.0,11.9,0.0,56.2,2.9
2384,4,2023-05-08,曇り,21.1,10.9,16.0,0.0,71.3,1.7
2385,1,2023-05-09,雨,22.7,12.7,17.7,9.8,87.4,2.8
2386,2,2023-05-09,雨,22.6,12.7,17.6,14.3,85.2,3.2
2387,3,2023-05-09,雨,17.5,7.7,12.6,6.8,77.4,3.3
2388,4,2023-05-09,雨,21.0,10.9,15.9,5.1,86.2,3.8
2389,1,2023-05-10,雨,24.2,13.9,19.1,14.5,89.7,3.7
2390,2,2023-05-10,雨,24.5,14.3,19.4,9.6,91.9,4.1
2391,3,2023-05-10,雨,19.1,8.9,14.0,9.6,91.4,3.2
2392,4,2023-05-10,雨,20.8,10.7,15.8,5.9,76.7,2.8
2393,1,2023-05-11,曇り,23.6,13.3,18.5,0.0,51.1,0.2
2394,2,2023-05-11,曇り,21.4,11.7,16.5,0.0,69.8,1.9
2395,3,2023-05-11,曇り,17.6,7.6,12.6,0.0,61.3,2.0
2396,4,2023-05-11,曇り,20.6,10.5,15.6,0.0,64.0,1.2
2397,1,2023-05-12,雨,24.0,13.9,18.9,21.2,92.8,3.6
2398,2,2023-05-12,雨,25.0,14.8,19.9,11.5,92.1,3.3
2399,3,2023-05-12,雨,21.8,11.2,16.5,58.4,92.5,5.0
2400,4,2023-05-12,雨,21.9,11.8,16.9,0.5,78.3,4.0
2401,1,2023-05-13,晴れ,23.1,13.0,18.1,0.0,57.1,3.2
2402,2,2023-05-13,晴れ,22.5,12.7,17.6,0.0,49.8,3.4
2403,3,2023-05-13,晴れ,20.8,10.2,15.5,0.0,64.4,2.7
2404,4,2023-05-13,曇り,20.6,10.6,15.6,0.0,58.3,1.2
2405,1,2023-05-14,曇り,21.3,11.2,16.2,0.0,62.6,3.8
2406,2,2023-05-14,晴れ,19.7,10.0,14.8,0.0,58.9,2.9
2407,3,2023-05-14,曇り,15.1,5.4,10.2,0.0,69.5,1.3
2408,4,2023-05-14,曇り,19.2,9.1,14.1,0.0,60.1,2.9
2409,1,2023-05-15,晴れ,20.5,10.5,15.5,0.0,54.7,1.5
2410,2,2023-05-15,曇り,21.3,11.2,16.2,0.0,67.6,2.7
2411,3,2023-05-15,晴れ,15.9,5.9,10.9,0.0,58.1,1.5
2412,4,2023-05-15,曇り,18.1,8.1,13.1,0.0,53.3,1.3
2413,1,2023-05-16,雨,22.1,12.3,17.2,10.3,85.1,4.4
2414,2,2023-05-16,雨,26.1,15.6,20.9,20.7,99.0,4.3
2415,3,2023-05-16,雨,17.7,7.9,12.8,89.5,87.9,3.5
2416,4,2023-05-16,雨,23.0,12.6,17.8,3.8,79.3,3.2
2417,1,2023-05-17,晴れ,22.2,12.1,17.1,0.0,59.3,2.9
2418,2,2023-05-17,曇り,23.8,13.6,18.7,0.0,59.6,2.9
2419,3,2023-05-17,晴れ,18.2,8.1,13.1,0.0,49.3,1.9
2420,4,2023-05-17,晴れ,19.2,9.3,14.2,0.0,70.2,2.0
2421,1,2023-05-18,雨,22.4,12.3,17.4,8.7,84.7,2.5
2422,2,2023-05-18,雨,23.1,12.9,18.0,11.2,81.6,3.0
2423,3,2023-05-18,雨,16.3,6.5,11.4,19.5,79.9,2.2
2424,4,2023-05-18,雨,17.3,7.7,12.5,33.8,92.5,3.1
2425,1,2023-05-19,曇り,23.0,13.0,18.0,0.0,73.6,2.3
2426,2,2023-05-19,曇り,21.0,11.4,16.2,0.0,69.5,1.8
2427,3,2023-05-19,晴れ,17.1,7.3,12.2,0.0,52.5,0.2
2428,4,2023-05-19,晴れ,20.3,10.4,15.4,0.0,61.3,1.9
2429,1,2023-05-20,雨,21.5,11.6,16.6,10.2,96.7,3.7
2430,2,2023-05-20,雨,20.4,10.8,15.6,3.8,79.6,2.4
2431,3,2023-05-20,雨,15.8,6.2,11.0,22.2,88.1,4.6
2432,4,2023-05-20,雨,19.4,9.5,14.4,23.8,70.6,2.3
2433,1,2023-05-21,曇り,21.7,11.9,16.8,0.0,73.6,1.7
2434,2,2023-05-21,曇り,21.9,12.1,17.0,0.0,71.7,1.9
2435,3,2023-05-21,晴れ,17.3,7.4,12.4,0.0,61.4,2.8
2436,4,2023-05-21,曇り,19.1,9.3,14.2,0.0,65.7,2.1
2437,1,2023-05-22,晴れ,21.4,11.8,16.6,0.0,55.2,0.6
2438,2,2023-05-22,曇り,22.9,13.1,18.0,0.0,74.2,2.1
2439,3,2023-05-22,晴れ,18.5,8.5,13.5,0.0,51.3,1.3
2440,4,2023-05-22,曇り,20.2,10.4,15.3,0.0,65.2,2.1
2441,1,2023-05-23,曇り,19.9,10.2,15.0,0.0,68.1,1.6
2442,2,2023-05-23,曇り,20.3,10.5,15.4,0.0,64.5,4.3
2443,3,2023-05-23,曇り,14.6,5.0,9.8,0.0,59.8,2.9
2444,4,2023-05-23,曇り,18.1,8.2,13.2,0.0,57.8,1.3
2445,1,2023-05-24,曇り,20.1,10.4,15.2,0.0,63.1,2.2
2446,2,2023-05-24,曇り,21.0,11.3,16.1,0.0,55.3,1.8
2447,3,2023-05-24,晴れ,17.7,7.6,12.6,0.0,50.1,1.6
2448,4,2023-05-24,曇り,18.1,8.3,13.2,0.0,53.7,4.4
2449,1,2023-05-25,雨,22.5,12.8,17.6,3.9,93.5,1.5
2450,2,2023-05-25,雨,21.5,12.2,16.9,3.1,85.5,4.3
2451,3,2023-05-25,雨,17.6,7.9,12.8,2.2,80.1,2.6
2452,4,2023-05-25,雨,19.4,9.8,14.6,0.5,84.8,2.7
2453,1,2023-05-26,雨,24.4,14.9,19.6,12.1,96.7,2.6
2454,2,2023-05-26,雨,24.2,14.8,19.5,4.3,91.2,4.1
2455,3,2023-05-26,雨,19.3,9.9,14.6,15.4,91.3,5.2
2456,4,2023-05-26,雨,23.3,13.6,18.4,3.7,74.6,4.5
2457,1,2023-05-27,雨,27.8,18.2,23.0,26.7,87.2,3.9
2458,2,2023-05-27,雨,26.6,17.4,22.0,0.5,89.1,4.5
2459,3,2023-05-27,雨,22.1,12.8,17.5,8.4,82.1,4.3
2460,4,2023-05-27,雨,23.5,14.3,18.9,14.7,88.9,4.5
2461,1,2023-05-28,雨,29.7,20.3,25.0,0.5,79.9,3.4
2462,2,2023-05-28,雨,29.0,19.8,24.4,0.5,74.3,2.9
2463,3,2023-05-28,雨,22.4,13.6,18.0,4.7,85.7,3.7
2464,4,2023-05-28,雨,28.2,18.6,23.4,0.5,77.0,4.3
2465,1,2023-05-29,雨,24.9,15.9,20.4,17.7,84.5,3.9
2466,2,2023-05-29,雨,26.5,17.3,21.9,12.6,88.1,4.9
2467,3,2023-05-29,雨,21.1,11.9,16.5,10.9,82.8,0.9
2468,4,2023-05-29,雨,23.3,14.1,18.7,12.6,91.8,3.9
2469,1,2023-05-30,雨,25.9,16.7,21.3,4.8,99.0,4.4
2470,2,2023-05-30,雨,26.7,17.4,22.0,8.9,84.5,4.0
2471,3,2023-05-30,雨,20.6,11.5,16.1,7.3,88.3,3.5
2472,4,2023-05-30,雨,21.5,12.7,17.1,28.5,84.4,4.2
2473,1,2023-05-31,晴れ,24.2,14.9,19.6,0.0,47.9,2.6
2474,2,2023-05-31,晴れ,21.4,12.8,17.1,0.0,52.7,1.6
2475,3,2023-05-31,晴れ,17.2,8.4,12.8,0.0,61.5,3.0
2476,4,2023-05-31,曇り,21.0,11.9,16.4,0.0,77.1,1.5
2477,1,2023-06-01,雨,21.7,12.9,17.3,5.0,99.0,3.5
2478,2,2023-06-01,雷雨,24.5,15.3,19.9,28.8,95.8,3.1
2479,3,2023-06-01,雨,18.1,9.1,13.6,58.1,99.0,3.3
2480,4,2023-06-01,雷雨,19.1,10.4,14.8,1.0,90.1,4.2
2481,1,2023-06-02,雨,22.0,13.2,17.6,29.4,97.1,3.5
2482,2,2023-06-02,雨,21.6,13.0,17.3,13.3,90.2,3.2
2483,3,2023-06-02,雨,16.9,8.2,12.5,12.7,94.1,3.9
2484,4,2023-06-02,雷雨,18.8,10.1,14.4,46.7,94.5,4.3
2485,1,2023-06-03,晴れ,22.5,13.7,18.1,0.0,68.9,0.2
2486,2,2023-06-03,曇り,22.5,13.8,18.1,0.0,82.0,3.7
2487,3,2023-06-03,曇り,16.4,8.0,12.2,0.0,81.5,0.9
2488,4,2023-06-03,曇り,20.7,11.8,16.2,0.0,87.2,3.8
2489,1,2023-06-04,雨,24.7,16.1,20.4,7.5,93.7,4.2
2490,2,2023-06-04,雨,24.7,16.2,20.4,10.9,94.3,3.4
2491,3,2023-06-04,雨,18.5,10.3,14.4,8.4,93.6,3.0
2492,4,2023-06-04,雨,21.3,13.0,17.1,18.4,99.0,2.7
2493,1,2023-06-05,曇り,27.5,18.9,23.2,0.0,75.5,2.5
2494,2,2023-06-05,晴れ,27.1,18.7,22.9,0.0,59.0,3.1
2495,3,2023-06-05,晴れ,23.5,14.7,19.1,0.0,61.7,1.3
2496,4,2023-06-05,晴れ,23.7,15.4,19.6,0.0,65.6,2.4
2497,1,2023-06-06,曇り,23.5,15.3,19.4,0.0,74.6,2.6
2498,2,2023-06-06,晴れ,25.2,16.8,21.0,0.0,65.5,3.5
2499,3,2023-06-06,晴れ,19.6,11.3,15.5,0.0,67.5,2.4
2500,4,2023-06-06,曇り,21.7,13.4,17.6,0.0,81.1,3.1
2501,1,2023-06-07,曇り,23.2,15.0,19.1,0.0,73.6,1.2
2502,2,2023-06-07,晴れ,23.8,15.6,19.7,0.0,63.5,1.9
2503,3,2023-06-07,曇り,19.7,11.3,15.5,0.0,82.6,3.0
2504,4,2023-06-07,曇り,23.0,14.4,18.7,0.0,78.9,2.3
2505,1,2023-06-08,曇り,24.2,16.1,20.1,0.0,77.1,2.6
2506,2,2023-06-08,曇り,24.6,16.5,20.6,0.0,77.3,2.1
2507,3,2023-06-08,曇り,20.2,11.9,16.1,0.0,81.7,4.0
2508,4,2023-06-08,曇り,22.4,14.2,18.3,0.0,86.5,2.6
2509,1,2023-06-09,曇り,24.0,15.8,19.9,0.0,79.0,3.7
2510,2,2023-06-09,曇り,24.8,16.6,20.7,0.0,72.9,0.8
2511,3,2023-06-09,曇り,19.7,11.5,15.6,0.0,73.1,2.9
2512,4,2023-06-09,晴れ,23.2,14.8,19.0,0.0,65.8,2.0
2513,1,2023-06-10,雨,20.4,12.7,16.5,1.1,95.8,4.0
2514,2,2023-06-10,雷雨,22.9,14.8,18.9,27.8,99.0,3.2
2515,3,2023-06-10,雨,17.9,9.8,13.8,2.8,93.8,3.5
2516,4,2023-06-10,雷雨,18.9,11.1,15.0,1.0,96.7,3.5
2517,1,2023-06-11,雨,23.6,15.6,19.6,10.1,92.7,4.1
2518,2,2023-06-11,雨,24.9,16.7,20.8,4.4,94.4,4.5
2519,3,2023-06-11,雨,18.5,10.6,14.6,9.8,93.0,4.7
2520,4,2023-06-11,雨,21.7,13.6,17.6,11.9,92.7,3.3
2521,1,2023-06-12,晴れ,20.7,12.9,16.8,0.0,71.9,3.4
2522,2,2023-06-12,曇り,21.1,13.3,17.2,0.0,74.5,3.8
2523,3,2023-06-12,曇り,18.9,10.5,14.7,0.0,71.9,2.6
2524,4,2023-06-12,晴れ,18.3,10.5,14.4,0.0,68.4,1.4
2525,1,2023-06-13,晴れ,21.0,13.5,17.2,0.0,57.0,1.0
2526,2,2023-06-13,曇り,23.8,15.8,19.8,0.0,85.5,2.1
2527,3,2023-06-13,晴れ,19.4,11.3,15.3,0.0,65.7,1.1
2528,4,2023-06-13,曇り,21.6,13.5,17.6,0.0,74.1,2.4
2529,1,2023-06-14,雨,23.9,15.6,19.8,1.4,92.9,3.7
2530,2,2023-06-14,雨,24.1,15.8,20.0,3.3,99.0,2.8
2531,3,2023-06-14,雨,16.8,9.0,12.9,17.1,96.7,3.2
2532,4,2023-06-14,雷雨,21.2,13.0,17.1,6.0,93.7,4.0
2533,1,2023-06-15,曇り,23.1,15.0,19.1,0.0,78.8,3.3
2534,2,2023-06-15,曇り,22.5,14.6,18.6,0.0,76.3,2.0
2535,3,2023-06-15,曇り,18.4,10.3,14.3,0.0,85.6,0.7
2536,4,2023-06-15,晴れ,21.5,13.3,17.4,0.0,65.5,1.5
2537,1,2023-06-16,晴れ,23.0,15.0,19.0,0.0,60.7,2.2
2538,2,2023-06-16,曇り,23.4,15.4,19.4,0.0,88.1,3.0
2539,3,2023-06-16,曇り,18.1,10.2,14.2,0.0,70.8,1.3
2540,4,2023-06-16,曇り,21.1,13.0,17.1,0.0,81.5,3.0
2541,1,2023-06-17,曇り,23.4,15.6,19.5,0.0,82.2,1.7
2542,2,2023-06-17,曇り,25.2,17.2,21.2,0.0,76.8,0.2
2543,3,2023-06-17,曇り,19.9,11.9,15.9,0.0,87.9,3.0
2544,4,2023-06-17,曇り,22.9,14.8,18.9,0.0,85.5,1.0
2545,1,2023-06-18,晴れ,25.4,17.5,21.4,0.0,52.9,2.9
2546,2,2023-06-18,晴れ,26.3,18.4,22.4,0.0,64.3,3.6
2547,3,2023-06-18,晴れ,21.2,13.3,17.2,0.0,59.7,3.7
2548,4,2023-06-18,晴れ,23.4,15.5,19.4,0.0,63.6,3.1
2549,1,2023-06-19,晴れ,25.3,17.2,21.2,0.0,61.1,2.5
2550,2,2023-06-19,曇り,25.7,17.7,21.7,0.0,76.7,2.7
2551,3,2023-06-19,曇り,20.6,12.6,16.6,0.0,78.4,3.6
2552,4,2023-06-19,曇り,22.9,14.9,18.9,0.0,78.1,3.3
2553,1,2023-06-20,雨,25.8,17.7,21.8,77.4,98.7,4.0
2554,2,2023-06-20,雨,28.0,19.6,23.8,2.5,92.4,3.6
2555,3,2023-06-20,雨,21.3,13.2,17.2,5.9,94.1,2.9
2556,4,2023-06-20,雨,22.3,14.5,18.4,12.5,99.0,2.8
2557,1,2023-06-21,曇り,28.7,20.7,24.7,0.0,72.8,2.1
2558,2,2023-06-21,曇り,28.9,20.9,24.9,0.0,79.5,4.0
2559,3,2023-06-21,曇り,23.4,15.5,19.4,0.0,84.9,2.5
2560,4,2023-06-21,曇り,25.9,18.0,21.9,0.0,77.6,2.7
2561,1,2023-06-22,晴れ,29.8,21.4,25.6,0.0,56.0,0.5
2562,2,2023-06-22,曇り,30.0,21.7,25.9,0.0,71.5,1.1
2563,3,2023-06-22,曇り,23.8,15.7,19.8,0.0,82.0,2.6
2564,4,2023-06-22,曇り,26.6,18.4,22.5,0.0,84.4,1.8
2565,1,2023-06-23,曇り,28.6,20.8,24.7,0.0,78.8,3.1
2566,2,2023-06-23,晴れ,28.0,20.4,24.2,0.0,64.3,1.7
2567,3,2023-06-23,曇り,24.5,16.6,20.6,0.0,80.0,3.1
2568,4,2023-06-23,曇り,27.0,19.1,23.1,0.0,86.6,2.6
2569,1,2023-06-24,雨,27.2,19.3,23.2,19.7,99.0,5.1
2570,2,2023-06-24,雨,29.5,21.2,25.4,7.9,89.4,3.2
2571,3,2023-06-24,雨,24.0,15.8,19.9,80.6,99.0,2.9
2572,4,2023-06-24,雨,26.0,17.9,21.9,12.5,99.0,3.4
2573,1,2023-06-25,雨,30.2,22.0,26.1,81.9,94.6,2.0
2574,2,2023-06-25,雷雨,29.1,21.2,25.1,50.5,88.9,2.3
2575,3,2023-06-25,雨,24.1,16.2,20.1,5.9,92.8,5.0
2576,4,2023-06-25,雨,26.2,18.4,22.3,17.1,95.5,3.8
2577,1,2023-06-26,雨,27.7,20.0,23.9,108.5,99.0,3.6
2578,2,2023-06-26,雨,29.6,21.6,25.6,10.0,87.8,2.7
2579,3,2023-06-26,雨,25.4,17.2,21.3,4.3,98.1,3.2
2580,4,2023-06-26,雨,25.3,17.6,21.5,4.8,93.0,3.4
2581,1,2023-06-27,晴れ,31.3,23.0,27.1,0.0,65.6,0.8
2582,2,2023-06-27,曇り,30.4,22.4,26.4,0.0,81.1,2.2
2583,3,2023-06-27,晴れ,23.5,15.9,19.7,0.0,57.5,2.6
2584,4,2023-06-27,曇り,27.2,19.3,23.2,0.0,78.7,2.3
2585,1,2023-06-28,曇り,30.1,22.0,26.1,0.0,73.5,1.6
2586,2,2023-06-28,曇り,29.5,21.6,25.6,0.0,71.2,3.3
2587,3,2023-06-28,曇り,25.2,17.2,21.2,0.0,86.3,2.1
2588,4,2023-06-28,晴れ,27.5,19.5,23.5,0.0,61.7,1.4
2589,1,2023-06-29,曇り,30.9,22.9,26.9,0.0,91.8,2.5
2590,2,2023-06-29,晴れ,31.4,23.5,27.4,0.0,53.5,3.2
2591,3,2023-06-29,曇り,26.1,18.2,22.1,0.0,86.8,2.3
2592,4,2023-06-29,晴れ,28.9,20.9,24.9,0.0,65.6,3.1
2593,1,2023-06-30,雨,29.6,21.7,25.6,2.8,99.0,3.8
2594,2,2023-06-30,雨,29.8,22.0,25.9,0.9,97.0,2.3
2595,3,2023-06-30,雨,25.8,17.8,21.8,0.5,93.2,3.1
2596,4,2023-06-30,雨,26.6,18.9,22.8,26.8,96.7,2.6
2597,1,2023-07-01,曇り,32.1,24.1,28.1,0.0,71.3,1.9
2598,2,2023-07-01,晴れ,32.9,24.9,28.9,0.0,59.1,4.2
2599,3,2023-07-01,曇り,26.5,18.7,22.6,0.0,77.2,1.4
2600,4,2023-07-01,晴れ,28.3,20.6,24.5,0.0,61.4,3.1
2601,1,2023-07-02,曇り,33.2,24.8,29.0,0.0,68.9,2.6
2602,2,2023-07-02,晴れ,33.2,25.0,29.1,0.0,61.4,1.4
2603,3,2023-07-02,晴れ,25.8,18.0,21.9,0.0,61.4,2.9
2604,4,2023-07-02,曇り,28.4,20.6,24.5,0.0,73.6,0.9
2605,1,2023-07-03,曇り,30.7,22.9,26.8,0.0,74.9,0.9
2606,2,2023-07-03,晴れ,31.1,23.2,27.1,0.0,68.6,3.6
2607,3,2023-07-03,晴れ,25.4,17.7,21.5,0.0,66.7,1.6
2608,4,2023-07-03,曇り,26.1,18.7,22.4,0.0,82.5,1.7
2609,1,2023-07-04,曇り,30.6,22.4,26.5,0.0,73.8,2.7
2610,2,2023-07-04,晴れ,30.0,22.1,26.1,0.0,63.5,1.8
2611,3,2023-07-04,曇り,26.0,17.9,21.9,0.0,77.2,3.2
2612,4,2023-07-04,曇り,29.1,20.9,25.0,0.0,83.5,2.2
2613,1,2023-07-05,曇り,30.1,21.7,25.9,0.0,77.1,4.1
2614,2,2023-07-05,曇り,29.0,21.0,25.0,0.0,82.4,4.1
2615,3,2023-07-05,曇り,24.3,16.2,20.2,0.0,67.8,0.2
2616,4,2023-07-05,曇り,25.5,17.6,21.6,0.0,80.3,1.8
2617,1,2023-07-06,雨,30.9,22.8,26.9,0.5,98.3,3.8
2618,2,2023-07-06,雨,27.7,20.3,24.0,32.5,94.3,4.2
2619,3,2023-07-06,雷雨,24.8,17.0,20.9,43.3,99.0,3.9
2620,4,2023-07-06,雨,27.1,19.2,23.1,9.0,93.9,4.5
2621,1,2023-07-07,晴れ,28.0,19.9,23.9,0.0,68.2,1.6
2622,2,2023-07-07,曇り,28.0,20.0,24.0,0.0,79.8,3.0
2623,3,2023-07-07,曇り,24.1,16.0,20.1,0.0,76.2,1.8
2624,4,2023-07-07,曇り,26.0,18.0,22.0,0.0,72.2,1.1
2625,1,2023-07-08,曇り,29.0,20.8,24.9,0.0,71.5,2.9
2626,2,2023-07-08,晴れ,27.7,19.8,23.8,0.0,70.3,2.8
2627,3,2023-07-08,晴れ,23.8,15.7,19.8,0.0,72.2,3.7
2628,4,2023-07-08,曇り,27.6,19.2,23.4,0.0,77.9,1.1
2629,1,2023-07-09,晴れ,30.5,22.5,26.5,0.0,71.7,2.3
2630,2,2023-07-09,晴れ,32.9,24.5,28.7,0.0,70.3,1.9
2631,3,2023-07-09,晴れ,26.5,18.4,22.4,0.0,66.7,2.3
2632,4,2023-07-09,曇り,29.2,21.0,25.1,0.0,68.6,1.6
2633,1,2023-07-10,曇り,29.3,21.5,25.4,0.0,73.7,1.6
2634,2,2023-07-10,晴れ,32.0,23.9,27.9,0.0,76.5,3.2
2635,3,2023-07-10,晴れ,24.8,17.0,20.9,0.0,69.5,2.1
2636,4,2023-07-10,晴れ,29.6,21.4,25.5,0.0,68.3,0.2
2637,1,2023-07-11,雨,30.2,22.2,26.2,3.8,90.2,3.8
2638,2,2023-07-11,雷雨,31.1,23.0,27.1,8.6,99.0,2.3
2639,3,2023-07-11,雨,27.0,18.6,22.8,0.5,95.9,4.6
2640,4,2023-07-11,雷雨,28.1,20.0,24.1,39.2,88.5,2.9
2641,1,2023-07-12,雨,32.0,23.5,27.8,6.4,99.0,4.0
2642,2,2023-07-12,雨,29.8,21.8,25.8,5.0,99.0,2.9
